60   11   8    1  12.00   1   11   31   21.14    5.37
60    7   8    4   6.60   4   12   33   22.66    5.01
60   14   7    2   4.12   5    6   36   23.07    5.86
60   11   7   14   3.94   1    6   27   18.26    7.66
60    8   8    7   4.68   2    5   46   32.85    5.58
60   16   8   14   7.50   3    9   42   28.44    4.38
60    9   8    4   9.00   3    9   47   33.52    3.62
60   10   7    4  11.60   2    9   34   23.14    6.94
60    8   8    8   7.78   3    7   33   21.74    6.19
60   10   9    1   4.46   5   10   44   29.30    4.00
60    9   8    5   3.27   0    7   35   23.76    5.67
60   17   7    7   6.06   3    8   26   18.47    7.00
60    6   9    6   4.22   5    8   28   18.96    6.20
60   13   8    4  12.20   0    8   43   29.30    4.12
60    7   7    3  15.50   0    8   56   39.68    4.52
60   13   7   14   2.59   5    7   44   31.20    4.54
60    9   8    8   7.67   1    6   35   23.48    5.56
60    9   8   14   2.88   2    6   39   28.40    6.06
60   14   7   14   3.04   5   11   46   31.40    4.75
60   10   8    2   7.67   3    9   30   20.57    5.36
60   14   7    2   4.12   5    6   36   23.07    5.86
60   11   7   14   3.99   1    6   27   18.26    7.57
60   13   9   14   2.50   5    9   45   29.46    4.88
60   10   8   14   4.64   1   12   37   26.91    4.19
60   11   8    3   5.75   5    8   38   24.51    5.83
60   12   7    4   5.60   1    9   26   18.02    6.25
60   16   8   14   7.50   4    8   35   22.94    5.04
60   17   8    3   1.18   5   10   42   28.27    4.23
60   12   8    5   5.07   5    0   33   20.44    6.00
60   13   7    1   3.78   5    2   32   22.23    4.60
60   13   7    6   2.87   3    2   33   21.61    5.78
60    8   7    2   8.61   5    2   44   32.34    4.56
60   10   8    1   6.22   5    6   40   25.97    5.13
61   10   5    2   6.35   5    0   15    8.96   11.14
61   18   7    7   3.20   5    1   38   23.84    5.14
61   11   8    7   4.68   5    2   38   27.13    5.19
61   12   9   14   2.50   5    2   55   34.40    3.68
61   17   7    7   3.79   5    2   46   28.02    4.73
61    6   9    1   3.62   5    1   33   23.51    5.70
61    9  10   14   4.38   5    5   27   17.85    9.80
61   16   8   14   2.74   5    8   40   25.97    5.36
61   12   9    3   1.53   5    9   43   28.28    4.23
61   11   7    4   6.40   0   12   35   24.95    5.21
61   14   8    6   4.43   3    6   35   23.91    4.91
61   13   7    9   5.73   5    7   34   22.87    6.92
61   11   8    3  16.75   0    8   34   22.94    4.94
61   11   6    3   5.30   1    2   36   25.68    4.24
61   11   8    5   8.00   4   10   37   25.92    4.70
61   16   8    1   6.50   1    8   49   35.21    4.25
61   13   6    5  13.83   1    4   39   25.57    4.71
61   11   8    3  10.50   1    6   33   24.21    6.35
61   11   8    1  12.00   1   11   31   21.14    5.37
61   10   6    6  11.29   5    8   30   20.57    7.76
61   11   8   14   4.29   5    7   35   22.68    4.96
61   10   7    3  16.75   5    8   31   22.34    8.31
61   10   7    7   4.70   2    9   27   17.94    4.75
61   12   8   14   6.79   5   10   38   27.55    6.45
61   11   7    4   7.00   2    6   34   20.73    4.57
61   14   8    3   4.97   5    9   39   27.50    4.38
61   14   7   14   5.07   4   10   34   22.54    3.83
61   11   8   14   5.00   0   10   18   12.84    4.48
61    9   8    2   6.67   3   11   27   17.85    4.95
61   19   8    5   8.17   5    7   33   24.43    6.00
61    7   7   12   8.54   3    6   38   25.29    5.29
61   10   9    3   4.13   3    2   41   28.32    4.99
61   15   7   14   3.61   5    4   50   32.44    3.96
61   14   8    2  16.67   5    7   32   23.37    4.75
61   13   5    5   3.58   5    9   40   27.89    4.78
61   15   7    4  12.00   2    4   33   23.81    5.73
61   13   6    5   8.52   1    4   37   24.95    7.30
61   12   8    1   1.69   5    2   25   17.12    7.73
61    7   7    1   3.50   4    5   38   26.88    5.55
61   12   8    2   3.33   3    5   27   20.74    7.48
61   10   8    1   5.00   2    4   32   22.57    5.53
61   16   8    2   6.00   5    2   40   28.59    5.79
61   10   8    1  38.00   1    4   44   33.65    4.60
61   10   7    7   8.13   3   10   34   22.80    6.80
61    5   8    2   6.33   5   10   30   19.08    5.52
61   13   7    4   4.26   5    7   36   25.97    5.38
61   10   7    7   4.75   2    9   27   17.94    4.75
61    8   8    8   7.78   3    7   33   21.74    6.19
61   11   8   14   5.07   1    2   30   18.67    5.62
61   15   8    3   7.59   3    8   37   25.56    5.05
62   12   8    7  17.00   5    8   32   21.83    4.71
62    9   7   14   7.00   3    8   34   23.72    4.54
62   10   6   14   6.14   3    4   32   23.74    5.69
62   13   8   14   2.64   5    5   28   19.07    5.82
62   16   9    7   1.57   1    8   46   31.78    3.83
62   13  10   14   4.50   3    1   24   16.57    6.34
62   10   8   14   4.50   3    6   29   18.93    7.58
62    8   8    3   5.93   3    4   30   21.61    5.17
62   13   6    5  13.80   1    4   39   25.57    4.71
62   16   7    3   5.50   3    5   39   28.39    5.44
62    9   6    2  18.00   3    4   32   22.01    5.68
62   10   8   14   3.43   3   11   33   23.22    7.95
62   12   7    4   5.00   5    9   35   24.34    4.84
62   13   7    4   4.26   5    9   36   25.97    5.38
62   14   7    1   5.50   5    9   30   20.03    7.00
62   13   8    1   5.00   5   12   41   28.67    5.51
62   14   7   14   2.18   3    5   30   19.30    6.01
62    7   7    3   6.25   3    4   35   24.20    5.45
62   15   8   11   5.33   5    8   36   23.47    4.12
62   10   9    1   4.46   5   10   44   29.30    4.00
62   10   7    2   7.22   2    7   48   32.41    3.66
62   13   8    2   3.67   2    5   48   33.00    4.32
62   10   8   14   6.00   3   10   36   26.66    2.87
62   13   7    7   5.63   5   11   44   28.62    3.00
62   13   7   14   3.29   3   12   35   24.80    4.90
62   17   7    5  10.83   3   12   40   25.68    4.41
62   10   7   14   4.07   5    8   51   33.30    4.26
62    8   7    2  18.67   1    9   38   26.80    4.19
62    8   7   14   2.81   5    4   37   25.45    4.78
62   16   9    3   5.30   1    8   46   31.78    3.83
62   14   8    1   4.11   5    9   46   32.46    4.35
62   16   8   14   5.36   1    3   77   32.65    3.62
62   13   7    7  17.75   4    5   49   34.84    5.21
62   13   8    7   3.63   1    7   28   21.17    9.64
62   15   7   14   4.50   1    5   37   26.37    4.89
62    7   6    8   5.89   3    4   20   14.27    7.13
62    8   8    3   5.93   3    4   30   21.61    5.17
62   10   7    2   3.33   3    4   31   21.84    6.30
62   12   8   14   4.31   5   10   37   26.91    5.38
62   14   7   14   2.18   3    5   30   19.30    6.01
62    6   9    5   2.15   5    9   34   23.35    5.34
62   16   7    1   6.35   2   11   52   34.99    3.82
62   14   7   14   4.29   0   10   44   30.74    5.90
62   14   7   14   3.21   5    8   37   24.50    6.63
62   13   7   14   2.86   5    6   23   14.85    5.68
62   12   6    2  13.00   5   10   46   30.13    3.75
62   10   5    1   6.16   5    0   27   16.34    5.28
62   16   7    1  59.45   5    3   42   27.94    3.69
62    9   8   14   5.32   5    3   46   32.18    3.96
63   14   9    4   9.40   2   12   42   28.96    4.01
63   12   9   14   8.86   2    9   35   23.21    4.70
63   12   9   11   4.79   3    7   28   20.29    5.94
63   13   8    6   3.57   1    4   33   23.29    5.23
63   16   8   14   3.07   5    6   41   29.86    5.36
63   13   5    7   7.63   3    4   30   23.78    6.45
63    6   6    3   7.25   0   11   30   20.33    5.81
63    0   6    7   5.88   0    0   23   16.22    9.49
63   11   7   14   7.36   3    9   29   19.88    7.83
63   11   8   14   3.79   5   11   12    7.99    8.15
63   10   7    1   7.00   5   12   39   27.86    3.42
63   11   7    3   6.00   5    9   35   24.34    3.04
63   17  10    5   3.17   5   10   33   24.59    4.22
63   11   8   10   7.46   2   10   40   27.06    4.79
63    9   7    6   4.21   5    9   36   24.45    5.94
63    6   7    5   6.93   2    5   28   19.91    5.30
63   12   7   14   4.36   3    6   31   21.38    5.50
63    6   8    2   6.37   5    6   50   34.97    3.54
63   10   8   14   2.91   0   10   21   13.78    7.02
63   11   7   14   4.57   3    9   35   25.60    4.96
63   12   8    2   5.87   0    6   37   25.76    4.05
63   10   8   14   4.29   2    9   28   19.30    7.78
63    8   7    1   9.50   5    3   25   17.76    6.71
63    9   7   11   4.17   3    4   37   24.95    4.46
63   14   8    2   3.80   3    7   38   28.20    4.72
63   15   7   12   4.46   2    6   37   23.94    4.66
63   10   8    6   7.19   0   11   28   18.10    5.67
63   14   6    1  20.00   3   10   41   29.32    3.85
63   13   6    3   8.75   1   12   44   27.98    3.76
63   16   8    3   5.25   2    7   38   25.83    5.99
63   15   9    1   2.24   5    6   31   18.78    5.14
63   13   7    1   8.57   5    3   40   26.58    4.15
63    7  10    5   3.57   4    3   38   26.80    3.12
64   12   9    5   3.00   5   12   30   22.18    5.41
64   10   8    7  11.50   2   10   46   33.99    3.85
64    9   7    5   4.83   4    2   20   13.12   10.98
64   12   5    2   8.77   2    4   26   18.94    6.72
64    8   9    4   7.60   1   10   36   25.84    6.14
64    8   7    1   4.80   1    6   42   26.97    4.26
64   12   7   14   5.21   3    8   28   20.21    6.55
64    6   6    5   7.83   3    5   34   22.28    5.23
64   12   8   14   4.29   1   12   33   25.59    5.41
64   11   8    1   6.50   5    9   29   20.37    4.92
64   14   8   14   7.00   4    8   35   22.05    4.17
64   14   7    6   4.43   0    6   39   27.18    5.73
64   13   8    1   6.50   5    5   31   20.85    5.61
64    7   3    1   3.13   0    8   25   17.01    7.66
64   14   5    6   5.15   3    3    6    3.93   16.08
64    9   5   14   5.71   3    4   34   22.79    7.06
64    9   8    2  15.67   2   10   40   28.30    5.82
64   14   7    5   9.52   1    7   49   35.06    5.25
64   12   7   14   3.57   5   11   39   26.85    4.34
64   10   7    5  10.33   4   11   39   27.18    5.29
64   15   9    7   3.33   0    4   44   29.64    3.68
64   10   7    7  14.14   1    3   34   22.28    3.85
65    8   9   14   4.29   3    8   44   31.32    3.81
65   10   8    6   6.57   1    9   34   23.64    4.54
65   11   6   14   5.36   0    4   35   26.70    4.58
65   11   8   14   3.07   3    3   41   30.96    5.30
65    9   6    2   2.85   4    4   21   14.36   13.75
65   13   8    2   3.91   2    4   32   20.37    7.34
65    6   7    2  10.33   1    5   16   11.51   10.41
65   19   7   14   4.43   5    8   32   21.44    5.55
65   14   8    2  10.00   4    8   35   23.34    5.92
65   15   6    2   5.00   5    9   39   26.18    5.91
65   13   5    1  11.50   0    9   37   23.20    6.00
65   16   7    7   5.63   5    9   34   23.07    5.65
65   16   7    7   7.13   3    8   36   26.69    5.07
65   20   8    6   3.71   5    8   35   23.91    4.72
65   14   9   14   3.86   5   10   42   26.99    4.59
65    8   7    5   8.50   2    8   36   24.55    5.95
65   10   8    7   6.25   3    7   37   25.29    4.80
65   15   7   14   3.07   5    7   34   23.78    5.53
65   15   8    4   4.20   4    7   33   21.74    3.40
65   11   8    1   4.00   2    6   45   28.00    3.99
65    6   7   14   3.79   5    6   36   25.84    6.14
65    9   7    1  12.50   1   10   38   29.55    4.74
65   13   4   14   6.72   2    4   25   16.43   13.31
65   11   8    6   6.71   3    6   36   23.88    4.62
65   11   8    1  19.88   3    3   38   23.76    3.10
65   13   8    2   6.76   5    6   49   31.96    2.88
65   10   7    2   9.49   0    4   41   30.08    2.69
65   13   6    1   3.39   5    8   29   18.35    4.71
66    7   7    3   8.49   5    1   29   20.62    5.67
66    9   9    1   3.81   0    2   22   15.23    5.49
66   12   8    3   3.53   5    8   39   27.18    5.03
66   11   8    5  13.17   3    6   35   23.76    3.99
66    7  10    7   5.25   1    9   23   15.93    8.26
66   10   8   11   6.83   3    7   36   25.36    5.91
66   12   6    6  10.43   1    7   31   20.77    6.19
66   12   8    7   8.50   3    7   24   16.68    7.58
66    8   7    1   4.50   5    1   22   14.09    9.34
66    9   8    1   6.74   2    7   35   23.34    5.13
66   10   7    1   9.50   5    8   32   22.50    4.97
66   16   7    5   8.33   5    7   38   25.19    6.42
66   16   6   14   3.07   5    8   39   27.34    4.99
66   16   5    3   7.50   1    6   32   22.37    6.12
66   14   6   10   5.82   5    7   36   23.37    5.95
66   15   9   14   2.71   5    9   35   23.48    4.71
66   14   8   14   7.00   4    8   35   22.05    4.43
66   16   7   14   3.86   1    8   35   22.87    6.57
66   13   7    4  10.20   1    7   50   34.21    4.45
66    8   7    1  14.00   2    7   36   26.01    5.79
66    2   8    4   3.74   0   10   30   20.18    5.95
67   15   8    6   3.43   5    6   37   24.65    5.50
67   14   8   14   4.36   0   10   38   24.75    6.22
67   16   8    7   5.00   1    8   54   35.59    4.33
67    9   7    1   2.00   5    7   29   20.12    6.96
67   13   9   14   4.36   5    7   32   21.44    6.58
67   11   6    7   3.75   3    6   30   21.34    6.43
67   15   8   14   2.36   5    9   35   24.49    4.71
67   13   6    2   3.00   4    7   38   25.83    5.66
67   12   8   14   3.00   1   12   45   29.86    3.30
67    8   7   14   7.79   1    7   37   25.25    6.27
67   14   9    3   3.13   3    0   31   23.69    4.88
67   13   3    3   3.75   1    0   31   22.12    4.49
67   12   7    3  10.00   5    2   25   17.58    8.39
67   10   7    5  11.83   1   12   37   24.50    6.63
67    9   7   14   3.88   5    4   27   20.06    6.25
67   11   7    2   7.03   0    6   21   14.91    7.01
67   15   7    1   6.50   1    7   29   20.63    4.84
67    8   7    7   5.70   2   11   37   25.45    4.75
67   16   9   14   3.57   4    7   40   26.58    5.16
67   15   6   14   4.86   5    7   45   28.96    5.38
67   17   7    2   3.33   3    8   32   22.09    5.68
67   12   7    2   2.65   5    2   37   23.20    4.59
67   13   7    2  13.97   4    5   43   27.03    3.85
68   14   5    6   8.00   0    8   40   28.06    4.34
68   17   8    3  12.75   3   10   48   29.92    5.12
68   13   9   14   4.29   5    9   33   22.44    5.49
68   13   7   14   4.43   2    8   36   22.69    5.66
68   11   7   14   2.14   3    9   32   23.23    7.04
68   14   7   14   4.86   5   10   41   28.25    3.23
68    8   7   10   5.00   2   11   28   18.85    5.00
68    7   7    7   7.13   3   10   39   25.61    3.63
68    4   6    2  19.07   1    6   33   24.49    5.60
68   11   8   14   4.29   2    7   33   25.10    4.96
68   11   7    5   4.88   5   11   42   29.10    4.96
68   16   9   14   2.79   5    4   48   30.24    5.75
68   13   7    2   2.00   5    4   29   19.76    5.43
68   11   7   11   4.17   3   11   33   23.22    6.27
68    6   8   14   5.71   3    9   45   31.65    4.87
68    8   7    3   8.17   2    6   25   18.31    7.55
68    9   8    1  13.00   3    8   38   25.08    5.71
68    7   7    5   5.17   2   12   35   23.85    3.87
68   13   6    7   4.38   1    6   26   16.80    5.65
69    6   7    2   8.34   2    2   29   17.02    4.69
69    2   8    5   7.13   4    3   28   18.96    4.07
69    7   6    1   5.95   2    1   40   26.58    5.48
69   19   7    4   5.80   5    8   48   33.00    4.63
69    8   9    2  10.33   5    4   25   18.44    7.67
69   14   8   14   3.51   5    5   30   20.47    7.03
69    8   7   14   5.00   3    6   50   32.82    3.55
69    8   8   14   4.86   5   10   37   23.40    5.49
70   13   9   11   4.94   4    1   38   25.83    3.70
70    9   7    1   5.78   3    7   40   26.90    3.81
70   16   7    6   3.00   3    8   42   28.96    5.99
70    9   6    1   9.00   0    9   34   23.49    5.12
70   15   8    5   4.83   4   10   37   27.09    4.46
70   10   8   14   2.86   2    9   35   25.27    5.21
70    4   6    2   6.44   2    4    8    5.65    9.34
70   11   7   14   4.29   1   11   35   25.27    6.00
70   12   8    3   8.25   3    5   27   18.37    6.61
70   15   8   14   5.00   1    8   34   23.93    8.02
70    6   8    4  14.57   1    6   28   22.43    6.67
70    9   7    5   5.00   2   12   16   10.43    9.77
70    5   7    8   5.11   5    5   40   26.74    3.97
70   16   8    2  16.00   2    8   36   25.21    5.13
70   11   7   14   3.14   5    5   42   27.94    3.51
71   15   9   14   4.50   5    6   41   28.01    5.06
71   14   7    7  12.88   1    6   38   27.20    3.95
71   11   8    2   3.67   0    6   29   20.22    5.84
71   17   7    2   8.00   1    7   33   20.89    5.86
71   11   7   14   5.07   1   11   35   25.27    4.95
71   12   9   12   3.08   5    8   44   35.08    4.06
71    7   8    4   9.20   1   12   41   26.79    4.01
71   17   9   14   2.36   4    7   29   19.76    5.53
71   15   9    1  12.07   3    0   20   13.36    8.92
72   10   7    2   3.33   5    7   38   24.80    3.88
72    8   8    1   9.00   1    9   31   20.07    6.74
72    7   7    3  12.50   2    7   28   21.42    7.18
72   15   9   14   3.07   4    6   48   32.41    4.57
72   11   6    2   3.33   5    7   36   23.88    3.77
72    9   7   11   7.33   2   11   34   22.54    4.11
72   12   7    1   1.50   2    7   29   19.30    6.62
72    8   5   14   6.93   2    6   39   26.69    5.05
72   11   8    3   3.12   3    3   36   26.01    6.25
72   12   7    5   5.18   3    4   20   13.28    8.02
72    9   7    5   6.17   0    9   29   17.28    5.43
72   17   7   14   4.43   5    7   30   21.61    6.87
72   17   7    2  12.00   3    8   26   18.47    8.43
73    0   7    6   5.77   1    0   31   21.27    5.73
73    6   5    3   8.75   0    8   35   25.76    3.83
73    9   7   14   9.00   1    6   25   18.09    6.11
73   12   7    2   5.00   0    3   30   21.12    5.63
73    7   7    2   3.00   1    4   38   25.83    4.49
73    6   7    2  16.03   0    6   32   21.20    5.61
73   11   6    7   9.24   1    9   38   26.96    6.61
74   20   8    8   4.11   5    7   39   27.69    5.60
74   10   9   14   3.00   5    6   33   23.81    6.03
74   14   7   14   8.36   4    6   33   23.51    6.62
74   12   8    5   8.00   2    6   33   23.07    5.28
74    6   7    7  11.13   1    7   37   25.92    5.84
74   11   6    5   8.33   1    9   37   24.22    4.64
74   12   7    1  12.50   2   10   22   15.51    3.85
74    6   7    2  16.03   0    6   32   23.01    5.61
74    9   6   14   4.14   0    9   32   23.19    6.23
74   11   8    2   3.92   1   10   43   31.59    4.93
74   13   6    6   7.00   1    9   30   20.33    7.01
74    8   6    1  30.00   2    4   30   20.82    5.76
74   16   8   14   2.21   5   10   39   25.03    5.26
74   11   9    7   4.39   5    1   23   15.93    5.34
75   12   8   14   8.14   3    4   28   19.23    6.26
75    5   7    2  14.00   5    7   28   19.55    4.84
75   12   7    2   4.00   1    7   45   29.29    4.86
75   13   6    6   4.71   5   10   35   22.68    6.28
75   14   6    7   7.00   3    5   34   23.64    4.63
75    9   5    1  14.50   1    9   32   21.70    6.83
76    6   7    3   6.75   3    5   24   16.63    7.56
76    9   7    2  18.33   1    9   32   20.48    4.47
76    6   6    6   9.00   2    6   32   22.09    9.72
78    9   7    4   8.20   2    4   13    9.44    8.91
79   13   5    1   9.50   0    6   38   25.53    3.24

